Fold,Model,AUC,Brier,Slope,Imputation,Delta,Threshold
2,rf,0.8102564102564103,0.17512568224331823,1.1790468757050283,12,0,-10
2,xgb,0.7907692307692308,0.18115673909822663,0.7981881450144497,12,0,-10
3,glmnet,0.9066666666666666,0.13040545101939569,1.5117229865470263,12,0,-10
3,rf,0.8317948717948718,0.16163631976117449,1.3752150356824,12,0,-10
3,xgb,0.8369230769230769,0.16525285220843491,1.0932276038420417,12,0,-10
4,glmnet,0.7670940170940171,0.1725947781330784,1.1826371885883546,12,0,-10
4,rf,0.7457264957264957,0.19825293046069667,1.0373278927256961,12,0,-10
4,xgb,0.7606837606837606,0.19891221066171152,0.8928436558733792,12,0,-10
5,glmnet,0.9025641025641026,0.12111465727638349,1.7870477790938262,12,0,-10
5,rf,0.8748717948717949,0.13981288020201446,2.1335525449595627,12,0,-10
5,xgb,0.8615384615384616,0.1410075185181643,1.3899895086732819,12,0,-10
1,glmnet,0.6975308641975309,0.2180079951175421,0.9691363268831461,13,0,0
1,rf,0.668724279835391,0.22928575282302596,0.9655086506502092,13,0,0
1,xgb,0.6666666666666666,0.22673849479227703,0.72849688786539,13,0,0
2,glmnet,0.6130952380952381,0.24582729382868637,0.4627428888941883,13,0,0
2,rf,0.5724206349206349,0.3002252892610959,-0.4226677629541484,13,0,0
2,xgb,0.5406746031746031,0.3092725313953187,-0.15047221609460545,13,0,0
3,glmnet,0.746031746031746,0.21911236426211933,3.3705285560482925,13,0,0
3,rf,0.6974206349206349,0.2188229599602054,1.5041255987777875,13,0,0
3,xgb,0.7301587301587302,0.20733540783853838,1.2444070950770025,13,0,0
4,glmnet,0.6964285714285714,0.21365183166478252,1.2597194983608704,13,0,0
4,rf,0.6458333333333334,0.23204366614304256,0.7777602380407417,13,0,0
4,xgb,0.623015873015873,0.24561144714702626,0.4229925023144145,13,0,0
5,glmnet,0.6875,0.2228282527895888,0.9208430780914046,13,0,0
5,rf,0.6726190476190477,0.22707182129518552,0.8360519361792417,13,0,0
5,xgb,0.6795634920634921,0.2258120335452123,0.6355042935449151,13,0,0
1,glmnet,0.63671875,0.17979472661280485,0.9732199935812839,13,0,-5
1,rf,0.6575520833333334,0.17755843279710812,0.8355919168553867,13,0,-5
1,xgb,0.6848958333333334,0.17479851116866985,0.8038879246789206,13,0,-5
2,glmnet,0.6979166666666666,0.1681717938210832,2.1715519648291526,13,0,-5
2,rf,0.671875,0.17070451826235436,0.9637387314222651,13,0,-5
2,xgb,0.7265625,0.1592050423026679,1.0985231883024138,13,0,-5
3,glmnet,0.6614583333333334,0.17738992537127882,0.9481674803114503,13,0,-5
3,rf,0.69921875,0.1656196979577195,1.4156749695247137,13,0,-5
3,xgb,0.7135416666666666,0.1580839258618287,1.2337171733801533,13,0,-5
4,glmnet,0.7708333333333334,0.1636040687887797,1.0102540964061795,13,0,-5
4,rf,0.62890625,0.1796086545595895,0.9828660627928713,13,0,-5
4,xgb,0.6106770833333334,0.20319816832531884,0.37910243573983005,13,0,-5
5,glmnet,0.675,0.17512947345429633,2.9385305560256847,13,0,-5
5,rf,0.6486111111111111,0.17962307586564658,0.7160048684120335,13,0,-5
5,xgb,0.5833333333333334,0.1911038517054017,0.3247369518962308,13,0,-5
1,glmnet,0.528657616892911,0.16287999989376573,0.35201282250401195,13,0,-7
1,rf,0.6425339366515838,0.16034465461574476,0.6766226889237043,13,0,-7
1,xgb,0.702865761689291,0.1576523897403488,0.6511635798262201,13,0,-7
2,glmnet,0.61,0.16105651290547646,1.0086821288615593,13,0,-7
2,rf,0.6842857142857143,0.1567281909647752,1.0590624564850135,13,0,-7
2,xgb,0.7171428571428571,0.1516320630184571,0.9266513990967467,13,0,-7
3,glmnet,0.6093514328808446,0.1610073598612003,0.5794950985317786,13,0,-7
3,rf,0.6847662141779789,0.1535152399299026,0.8526815566930578,13,0,-7
3,xgb,0.693815987933635,0.15907290998402257,0.6105099491084403,13,0,-7
4,glmnet,0.665158371040724,0.1568405077187043,3.9359185591429995,13,0,-7
4,rf,0.6817496229260935,0.15292231023562308,1.0396126636531307,13,0,-7
4,xgb,0.6274509803921569,0.1600341854332157,0.602607181066138,13,0,-7
5,glmnet,0.6215384615384616,0.15756402126461724,0.7866999833687822,13,0,-7
5,rf,0.7092307692307692,0.1490319851754812,0.81492442964183,13,0,-7
5,xgb,0.7538461538461538,0.14254321996695116,1.1203336786310238,13,0,-7
1,glmnet,0.624198717948718,0.14772101522705555,0.9503370403410052,13,0,-10
1,rf,0.5913461538461539,0.1564659046593371,0.4472042320397293,13,0,-10
1,xgb,0.7131410256410257,0.14061653362485405,0.8375070936277694,13,0,-10
2,glmnet,0.7275641025641025,0.1433069080292694,0.9539072184916012,13,0,-10
2,rf,0.8076923076923077,0.12703682902287,2.193283746720359,13,0,-10
2,xgb,0.7964743589743589,0.12623115275522423,1.5629685904597808,13,0,-10
3,glmnet,0.6714743589743589,0.14303118088889807,1.2137520676312856,13,0,-10
3,rf,0.6490384615384616,0.1393525063679574,0.8687379869240802,13,0,-10
3,xgb,0.7371794871794871,0.1382734294346274,0.8872354396286383,13,0,-10
4,glmnet,0.5996732026143791,0.16534913890206557,0.3153171771375334,13,0,-10
4,rf,0.5882352941176471,0.1566509973192963,0.3885212551602368,13,0,-10
4,xgb,0.6470588235294118,0.15439828169198058,0.5053691640840016,13,0,-10
5,glmnet,0.6915064102564102,0.14796138629123956,5.867270641928079,13,0,-10
5,rf,0.5641025641025641,0.15419851841424675,0.35315449473899835,13,0,-10
5,xgb,0.6073717948717948,0.14281098027180844,0.5408338091332285,13,0,-10
1,glmnet,0.7541152263374485,0.1963606618583898,0.8835631975115349,14,0,0
1,rf,0.7211934156378601,0.2119722338629966,1.0087935887227422,14,0,0
1,xgb,0.7592592592592593,0.1984414634587902,0.9960842830336791,14,0,0
2,glmnet,0.6481481481481481,0.22860389100824396,0.6353305054860222,14,0,0
2,rf,0.5864197530864197,0.2621649914084911,0.2522620948829894,14,0,0
2,xgb,0.6286008230452674,0.2524778204344427,0.3689998863528902,14,0,0
3,glmnet,0.7222222222222222,0.22356671685427318,0.7085553605816355,14,0,0
3,rf,0.6488095238095238,0.23819118509358675,0.5180720104044634,14,0,0
3,xgb,0.6656746031746031,0.23733276491192232,0.4915229388003764,14,0,0
4,glmnet,0.8134920634920635,0.1943464282820475,3.5597748421197215,14,0,0
4,rf,0.8224206349206349,0.1818008747875637,1.8566725675012157,14,0,0
4,xgb,0.8601190476190476,0.15865847271913897,1.734847243304209,14,0,0
5,glmnet,0.8252895752895753,0.16803521285499193,1.7159687162482782,14,0,0
5,rf,0.7364864864864865,0.20542000113426984,0.9463983728133746,14,0,0
5,xgb,0.803088803088803,0.1801085862881961,1.1258458752406917,14,0,0
1,glmnet,0.8,0.18043271573106948,1.2110811862564,14,0,-5
1,rf,0.7714285714285715,0.18796144976238446,1.3221446646189976,14,0,-5
1,xgb,0.7928571428571429,0.1889058663198987,1.0089144306969153,14,0,-5
2,glmnet,0.7043650793650794,0.2153461173496572,0.7222493204168965,14,0,-5
2,rf,0.6597222222222222,0.23981793019386194,0.5060189601639984,14,0,-5
2,xgb,0.628968253968254,0.26061234212841966,0.3637515511418684,14,0,-5
3,glmnet,0.8045977011494253,0.174696750910069,0.9579734828421991,14,0,-5
3,rf,0.7796934865900382,0.1862227550679605,1.1044645761916156,14,0,-5
3,xgb,0.7758620689655172,0.19083152266466782,0.8274300595002588,14,0,-5
4,glmnet,0.7936507936507937,0.19654938761561763,1.1037020814805247,14,0,-5
4,rf,0.7767857142857143,0.1905920574766675,1.071432657284297,14,0,-5
4,xgb,0.8075396825396826,0.17862615902735443,1.1038002684039312,14,0,-5
5,glmnet,0.8321428571428572,0.1643032868790916,1.3621185495019321,14,0,-5
5,rf,0.8081632653061225,0.1769286165084217,1.2700097067337304,14,0,-5
5,xgb,0.8336734693877551,0.16790965721445558,1.1562955688722292,14,0,-5
1,glmnet,0.8048048048048048,0.1668137780671414,1.0441744688824377,14,0,-7
1,rf,0.7977977977977978,0.1781001279937026,1.2093539099183925,14,0,-7
1,xgb,0.8238238238238238,0.16528372051366333,1.068981275823031,14,0,-7
2,glmnet,0.7931392931392932,0.18945185558398192,0.7322762589833954,14,0,-7
2,rf,0.735966735966736,0.20399738143372106,0.9748290477597681,14,0,-7
2,xgb,0.760914760914761,0.19578874055372075,0.821613441168987,14,0,-7
3,glmnet,0.8036437246963563,0.18156465385095144,1.1494956681304607,14,0,-7
3,rf,0.7398785425101214,0.20519146612906883,0.8684058956276058,14,0,-7
3,xgb,0.7312753036437247,0.20885729244440956,0.7203211098134589,14,0,-7
4,glmnet,0.8618618618618619,0.14605594655495546,1.3924571760998004,14,0,-7
4,rf,0.8458458458458459,0.1697791633917855,1.4968200672190124,14,0,-7
4,xgb,0.8578578578578578,0.15615370805060785,1.2226757286604193,14,0,-7
5,glmnet,0.7107107107107107,0.2147567027289397,0.6746859922047458,14,0,-7
5,rf,0.7017017017017017,0.22109647434920138,0.619840318632101,14,0,-7
5,xgb,0.7077077077077077,0.22999366814737243,0.4890511502065061,14,0,-7
1,glmnet,0.6705263157894736,0.24657077102486794,0.4102905457970823,14,0,-10
1,rf,0.6442105263157895,0.2412013798768534,0.4279944969447578,14,0,-10
1,xgb,0.6410526315789474,0.25131965913342336,0.37485636045049886,14,0,-10
2,glmnet,0.8309716599190283,0.16065123771075723,1.1893670975337267,14,0,-10
2,rf,0.7763157894736843,0.17912348036134795,0.9740630467071584,14,0,-10
2,xgb,0.8046558704453441,0.17262687367011295,0.9594137924635405,14,0,-10
3,glmnet,0.7364102564102565,0.19825934144832127,0.6423499464758629,14,0,-10
3,rf,0.76,0.1870255538050711,0.880108015033904,14,0,-10
3,xgb,0.7671794871794871,0.19247277205875557,0.7374920154961755,14,0,-10
4,glmnet,0.8708086785009862,0.13469068940498352,1.758822533808177,14,0,-10
4,rf,0.8816568047337279,0.14597376956528837,1.8363853747758414,14,0,-10
4,xgb,0.8806706114398422,0.13663980485273333,1.316401427689631,14,0,-10
5,glmnet,0.8857894736842106,0.13955319826617996,2.0058121642866715,14,0,-10
5,rf,0.8231578947368421,0.1676925819944375,1.3441392145020088,14,0,-10
5,xgb,0.828421052631579,0.16309421527764426,1.0483637906818095,14,0,-10
1,glmnet,0.6547619047619048,0.23407038724367454,0.5642161489000117,15,0,0
1,rf,0.4365079365079365,0.24904656542253595,0.4156840836829815,15,0,0
1,xgb,0.6498015873015873,0.2372541403677338,0.5252131671428006,15,0,0
2,glmnet,0.6877551020408164,0.2205778632016515,0.745187279117528,15,0,0
2,rf,0.6948979591836735,0.22153256722820097,1.2347197203686124,15,0,0
2,xgb,0.6918367346938775,0.2195455683937869,0.9515343720744642,15,0,0
3,glmnet,0.6974206349206349,0.21704569708251092,0.8509662231597109,15,0,0
3,rf,0.6845238095238095,0.22516793402705476,0.8812996606857193,15,0,0
3,xgb,0.7351190476190477,0.2080943129690416,1.0347771195711872,15,0,0
4,glmnet,0.7132936507936508,0.21219655778033036,0.879715070565849,15,0,0
4,rf,0.5793650793650794,0.24915156663672375,0.4538267954441232,15,0,0
4,xgb,0.5793650793650793,0.261544148434649,0.31046789465702507,15,0,0
5,glmnet,0.699404761904762,0.21828902702862055,0.9105285698371277,15,0,0
5,rf,0.7410714285714286,0.20717134713515065,1.8182931678863952,15,0,0
5,xgb,0.7192460317460317,0.21202927672338903,0.9118568780069126,15,0,0
1,glmnet,0.7630208333333334,0.15861787380566883,1.3532402450643777,15,0,-5
1,rf,0.7578125,0.15776695903942897,1.695538072719358,15,0,-5
1,xgb,0.7213541666666666,0.15911072831940462,1.1239049229707903,15,0,-5
2,glmnet,0.6180555555555556,0.17789101037445956,0.6390237670774624,15,0,-5
2,rf,0.6875,0.17296754909700618,1.132505730416806,15,0,-5
2,xgb,0.6388888888888888,0.18398434534611874,0.6541410723556582,15,0,-5
3,glmnet,0.6354166666666666,0.18095294920473998,0.593490101371259,15,0,-5
3,rf,0.48046875,0.20501980460409372,0.06316200209673868,15,0,-5
3,xgb,0.5833333333333334,0.18931644321670466,0.3918666513216543,15,0,-5
4,glmnet,0.7278911564625851,0.16516583277412836,1.3047071337003424,15,0,-5
4,rf,0.5197278911564626,0.19258772604551194,0.0024420889512792783,15,0,-5
4,xgb,0.6163265306122448,0.1814653433476046,0.5173480677871823,15,0,-5
5,glmnet,0.6875,0.17068478337238677,1.2979742557831884,15,0,-5
5,rf,0.6705729166666666,0.1788217885576799,0.9582465767981113,15,0,-5
5,xgb,0.66015625,0.18417704210453792,0.635464172466132,15,0,-5
1,glmnet,0.6430769230769231,0.1543405018262446,1.160642971953427,15,0,-7
1,rf,0.7153846153846154,0.14793885089629172,1.0600408856386037,15,0,-7
1,xgb,0.6692307692307693,0.14874733185494626,0.8124228091190195,15,0,-7
2,glmnet,0.6832579185520362,0.15888318570123366,0.712970553602185,15,0,-7
2,rf,0.6259426847662142,0.16304562139233755,0.6171291314575319,15,0,-7
2,xgb,0.6696832579185521,0.16124197481752076,0.620575425483087,15,0,-7
3,glmnet,0.5854341736694678,0.1658001861190573,0.5050587753458643,15,0,-7
3,rf,0.5896358543417367,0.16934761798307976,0.5800322304331945,15,0,-7
3,xgb,0.6050420168067226,0.17293359928414775,0.4681435120249448,15,0,-7
4,glmnet,0.6078431372549019,0.1565386164858884,1.0165313778719234,15,0,-7
4,rf,0.5776772247360482,0.16780321521660918,0.31508679890625246,15,0,-7
4,xgb,0.5641025641025641,0.17356253095545843,0.251336295229174,15,0,-7
5,glmnet,0.7692307692307693,0.14187375591667073,1.2548148642948036,15,0,-7
5,rf,0.62,0.15564333716742512,0.7046878420636365,15,0,-7
5,xgb,0.6446153846153846,0.14869515326502353,0.8450351388166912,15,0,-7
1,glmnet,0.6939102564102564,0.14572574598350693,1.4702799994894882,15,0,-10
1,rf,0.6682692307692307,0.14747905624646682,0.7551588866114132,15,0,-10
1,xgb,0.6282051282051282,0.14781485851743809,0.6748299869569145,15,0,-10
2,glmnet,0.6875,0.13829955318385057,1.1687337948155891,15,0,-10
2,rf,0.6426282051282052,0.1489898726377821,0.7257032352188522,15,0,-10
2,xgb,0.6971153846153846,0.13592139657263108,1.1143168561769707,15,0,-10
3,glmnet,0.6105769230769231,0.15046868092118532,0.6802115435991684,15,0,-10
3,rf,0.6137820512820513,0.14632030614070712,0.6108491084215615,15,0,-10
3,xgb,0.6314102564102564,0.14355485087241718,0.6846214501282241,15,0,-10
4,glmnet,0.7598039215686274,0.13190071979694515,1.5193172529594026,15,0,-10
4,rf,0.7107843137254901,0.1464602903351317,0.8550162294439564,15,0,-10
4,xgb,0.7238562091503268,0.14361084992830994,0.9878861841786954,15,0,-10
5,glmnet,0.6538461538461539,0.14714434399649864,1.1245382084920574,15,0,-10
5,rf,0.5913461538461539,0.1582087496796241,0.3790991989943408,15,0,-10
5,xgb,0.6266025641025641,0.15923482843981054,0.37647433216244186,15,0,-10
