Fold,Model,AUC,Brier,Slope,Imputation,Delta,Threshold
2,rf,0.7928571428571428,0.18608278144985804,1.3917070615090512,12,10,-10
2,xgb,0.7989795918367347,0.18064111305329456,1.1086424386691598,12,10,-10
3,glmnet,0.6623563218390804,0.22597158620570154,0.8005573655753647,12,10,-10
3,rf,0.6197318007662835,0.2444203312351347,0.4425124465915961,12,10,-10
3,xgb,0.6580459770114943,0.2373065242548432,0.5177031731474518,12,10,-10
4,glmnet,0.6944444444444444,0.24466739278128544,53.47172084993068,12,10,-10
4,rf,0.7251984126984127,0.20831621555201615,0.9600394323819758,12,10,-10
4,xgb,0.7380952380952381,0.20156325411139547,0.9145217490777502,12,10,-10
5,glmnet,0.7821428571428571,0.20198612194989174,3.20831362351403,12,10,-10
5,rf,0.7622448979591836,0.19707352898216557,1.105561625215686,12,10,-10
5,xgb,0.75,0.1983325771196771,0.9252886294208184,12,10,-10
1,glmnet,0.6686686686686687,0.2254267612322768,1.5249092961063393,13,10,0
1,rf,0.5715715715715716,0.24443674812385155,0.48944949829028983,13,10,0
1,xgb,0.5805805805805806,0.25000240590285466,0.38465391989650105,13,10,0
2,glmnet,0.5962301587301587,0.23668464336536119,0.807606166855984,13,10,0
2,rf,0.6448412698412698,0.23489883108370196,0.5882815029831496,13,10,0
2,xgb,0.6617063492063492,0.22970431229778843,0.6371092739394125,13,10,0
3,glmnet,0.6656656656656657,0.22668491000363156,1.4551159246141685,13,10,0
3,rf,0.7367367367367368,0.20915635114107234,1.5689316927584238,13,10,0
3,xgb,0.7097097097097097,0.20933115488393234,1.10494467359211,13,10,0
4,glmnet,0.6522633744855967,0.2283945410162975,1.6243371813477832,13,10,0
4,rf,0.5154320987654321,0.2610151600089856,-0.003172650094547699,13,10,0
4,xgb,0.5411522633744856,0.25545750380699134,0.3014792550027111,13,10,0
5,glmnet,0.6326326326326327,0.24012735987665348,0.5403791725176903,13,10,0
5,rf,0.5165165165165165,0.2646877384078915,-0.019025914417447196,13,10,0
5,xgb,0.5345345345345345,0.2631749971473154,0.16824917297353933,13,10,0
1,glmnet,0.5720164609053497,0.24490678756513815,0.46769051345000756,13,10,-5
1,rf,0.6697530864197531,0.22525537256322004,1.2119299274257447,13,10,-5
1,xgb,0.6234567901234568,0.23510655863260865,0.6598263742093545,13,10,-5
2,glmnet,0.5755755755755756,0.24966766105003754,0.40085268591521456,13,10,-5
2,rf,0.5895895895895896,0.2428330893448113,0.5698976585955378,13,10,-5
2,xgb,0.6116116116116116,0.23706290893564222,0.7039813257771307,13,10,-5
3,glmnet,0.6676676676676676,0.2221248146801619,1.2691138043792098,13,10,-5
3,rf,0.6036036036036035,0.24051904015322242,0.5293009316522632,13,10,-5
3,xgb,0.5975975975975976,0.2453567538439549,0.4632085256796386,13,10,-5
4,glmnet,0.7127127127127127,0.2111787644723916,1.5553099120205176,13,10,-5
4,rf,0.5765765765765766,0.23637748322703,0.757987518258368,13,10,-5
4,xgb,0.7187187187187187,0.21218641231525637,1.3493407856392643,13,10,-5
5,glmnet,0.6507936507936508,0.23170988772538414,1.5996405063768686,13,10,-5
5,rf,0.5714285714285714,0.24311101056483594,0.5927485406381746,13,10,-5
5,xgb,0.5565476190476191,0.24644133396941845,0.49734074067411066,13,10,-5
1,glmnet,0.6054347826086957,0.23069937922405762,0.5347793705640927,13,10,-7
1,rf,0.5652173913043478,0.24022178293413823,0.3577613974894327,13,10,-7
1,xgb,0.591304347826087,0.23796749742754064,0.4155221523070051,13,10,-7
2,glmnet,0.621875,0.22791919853403744,1.275175599173986,13,10,-7
2,rf,0.5427083333333333,0.24195650152013395,0.3182972109369729,13,10,-7
2,xgb,0.5770833333333333,0.2399886962635177,0.37983158393917127,13,10,-7
3,glmnet,0.584375,0.2290920109180678,1.2891800791885033,13,10,-7
3,rf,0.490625,0.253303672684948,3.040655938228505e-4,13,10,-7
3,xgb,0.53125,0.2552592652151499,0.09261200974270989,13,10,-7
4,glmnet,0.5497967479674797,0.23852952649584205,0.3307115282711089,13,10,-7
4,rf,0.5172764227642277,0.24378476038328345,0.1275596802815969,13,10,-7
4,xgb,0.5640243902439024,0.2443787923046655,0.27147622849864406,13,10,-7
5,glmnet,0.47934782608695653,0.24411684906576706,0.20724715716870046,13,10,-7
5,rf,0.5739130434782609,0.2342776666449758,0.4511766420748485,13,10,-7
5,xgb,0.5684782608695652,0.23699945690473886,0.3797663882312341,13,10,-7
1,glmnet,0.7,0.2052266282989859,4.076264062179012,13,10,-10
1,rf,0.47045454545454546,0.22555916556027095,0.2444355603039405,13,10,-10
1,xgb,0.6,0.21497601558841914,0.49716433011167155,13,10,-10
2,glmnet,0.6318181818181818,0.20788889748268258,0.791993506085145,13,10,-10
2,rf,0.6625,0.20548901227079927,0.9202446743756838,13,10,-10
2,xgb,0.6545454545454545,0.20905356325610175,0.6800539346846818,13,10,-10
3,glmnet,0.5359911406423035,0.23119541011839156,0.21212971986248527,13,10,-10
3,rf,0.49612403100775193,0.23856376948619334,-0.12292023941739381,13,10,-10
3,xgb,0.5105204872646733,0.23983004541550687,0.1052937168518263,13,10,-10
4,glmnet,0.6581395348837209,0.20234411893026494,1.2541126444906177,13,10,-10
4,rf,0.5174418604651163,0.22704061462089967,0.2204478667751035,13,10,-10
4,xgb,0.5895348837209302,0.22295708786846988,0.3779021706393214,13,10,-10
5,glmnet,0.5968992248062015,0.2139008125491485,2.048967252257152,13,10,-10
5,rf,0.663344407530454,0.20625606914915906,1.0095199592302482,13,10,-10
5,xgb,0.6688815060908084,0.2006943933626055,0.846874096968917,13,10,-10
1,glmnet,0.5848115299334812,0.22199904936838438,1.4240949461318118,14,10,0
1,rf,0.6019955654101996,0.2299280410718806,0.3729075907589742,14,10,0
1,xgb,0.6130820399113082,0.2333295423248034,0.42133542247746686,14,10,0
2,glmnet,0.48558758314855877,0.25381898023159205,0.03848935688063373,14,10,0
2,rf,0.5665188470066519,0.23337847586062,0.3805733268491442,14,10,0
2,xgb,0.6330376940133038,0.22763326242534926,0.5459375320836805,14,10,0
3,glmnet,0.6770943796394486,0.22002559213958195,4.800327806441581,14,10,0
3,rf,0.6542948038176034,0.21577037484237752,0.878097210024979,14,10,0
3,xgb,0.6733828207847296,0.20924514256597598,0.9007904778626487,14,10,0
4,glmnet,0.7709437963944856,0.194435726544757,2.2331204921200025,14,10,0
4,rf,0.6511134676564156,0.2154441369103653,0.9205848825612594,14,10,0
4,xgb,0.6702014846235419,0.2018791599730201,1.1547402556628914,14,10,0
5,glmnet,0.7060041407867494,0.20331743052642795,1.408601170848069,14,10,0
5,rf,0.5755693581780539,0.23349188826558512,0.3188794087997777,14,10,0
5,xgb,0.577639751552795,0.23996708382222662,0.25369764290569413,14,10,0
1,glmnet,0.6608015640273704,0.2299290251417261,0.8566557310402592,14,10,-5
1,rf,0.656891495601173,0.23559352297759295,0.6944221076288757,14,10,-5
1,xgb,0.6832844574780058,0.22658596114796561,0.7939591687760467,14,10,-5
2,glmnet,0.7478005865102639,0.21171826233053162,1.2724962226314986,14,10,-5
2,rf,0.6588465298142717,0.23052747864930995,0.9412996123428986,14,10,-5
2,xgb,0.6578690127077224,0.23644023273542916,0.599186950601411,14,10,-5
3,glmnet,0.6383186705767351,0.2242864226915829,1.3745560956694698,14,10,-5
3,rf,0.5738025415444771,0.26061230083454345,0.2717823171671185,14,10,-5
3,xgb,0.6021505376344086,0.2592193872850436,0.3186584632043782,14,10,-5
4,glmnet,0.7272727272727273,0.21264217451808784,0.964029430735065,14,10,-5
4,rf,0.7067448680351907,0.22067226073030835,0.9477426260600537,14,10,-5
4,xgb,0.7165200391006843,0.22233258609774809,0.8085927601294899,14,10,-5
5,glmnet,0.5393145161290323,0.2524870385608294,0.3783573214569491,14,10,-5
5,rf,0.533266129032258,0.26791889000246905,0.20099388095590032,14,10,-5
5,xgb,0.5504032258064516,0.2723729643073736,0.21325968401447018,14,10,-5
1,glmnet,0.7372159090909091,0.21489744481551692,1.7084024399664919,14,10,-7
1,rf,0.7035984848484849,0.2249093195202755,0.9826872855534412,14,10,-7
1,xgb,0.709280303030303,0.21333552336243675,1.076177876584699,14,10,-7
2,glmnet,0.6824596774193548,0.2279286836186546,2.4749260012907888,14,10,-7
2,rf,0.6612903225806451,0.23734274759181873,0.5928761097754764,14,10,-7
2,xgb,0.6854838709677419,0.2277569846102855,0.6702105020874257,14,10,-7
3,glmnet,0.7536656891495601,0.22365067816185089,5.229828795707798,14,10,-7
3,rf,0.8064516129032258,0.19522263432658912,1.9845233182523991,14,10,-7
3,xgb,0.761485826001955,0.2038407292155681,1.1839813282304879,14,10,-7
4,glmnet,0.6219758064516129,0.24083913246267502,0.6683361981337995,14,10,-7
4,rf,0.6068548387096774,0.25376400039034125,0.40066225954072604,14,10,-7
4,xgb,0.6149193548387096,0.24878124484721986,0.47083745470412347,14,10,-7
5,glmnet,0.5972629521016618,0.26138516589025795,0.36464387675614957,14,10,-7
5,rf,0.5826001955034213,0.26704983764910206,0.2957309291075282,14,10,-7
5,xgb,0.581622678396872,0.2791896692706284,0.20251875266264843,14,10,-7
1,glmnet,0.6733990147783251,0.2209973019846613,1.459685537552984,14,10,-10
1,rf,0.6975369458128079,0.21719209561781894,0.9645979489030433,14,10,-10
1,xgb,0.7034482758620689,0.21905863421581376,0.7428301280528891,14,10,-10
2,glmnet,0.7178571428571429,0.21190017630504923,2.0937836212696936,14,10,-10
2,rf,0.7673469387755102,0.1989956321795618,1.2727824587244267,14,10,-10
2,xgb,0.7275510204081633,0.21088290002534588,0.8869273454654485,14,10,-10
3,glmnet,0.6591133004926109,0.23379204892938457,0.5932579840823973,14,10,-10
3,rf,0.6463054187192118,0.23785454308605763,0.524384692119244,14,10,-10
3,xgb,0.6679802955665025,0.23312439819534014,0.5190152148873066,14,10,-10
4,glmnet,0.7576354679802956,0.19176874619513087,1.9037052347451624,14,10,-10
4,rf,0.7458128078817734,0.20565969104209048,1.0715656953169717,14,10,-10
4,xgb,0.7369458128078817,0.2101699422596026,0.8791146892164383,14,10,-10
5,glmnet,0.7369458128078817,0.20276186968868976,1.1471928875011632,14,10,-10
5,rf,0.6571428571428571,0.23901540081407113,0.4861942936167712,14,10,-10
5,xgb,0.6679802955665024,0.23674462956659362,0.49819437394534755,14,10,-10
1,glmnet,0.5632591093117408,0.23964523732999768,0.796363821256975,15,10,0
1,rf,0.6417004048582996,0.2293164379486808,0.7356030268912305,15,10,0
1,xgb,0.6295546558704453,0.23180820682501166,0.6456697791087314,15,10,0
2,glmnet,0.6105263157894737,0.24680047759780854,0.4325917904693994,15,10,0
2,rf,0.6610526315789473,0.22336484914431012,0.9106058504516079,15,10,0
2,xgb,0.6294736842105263,0.23209635309860543,0.6131690995028092,15,10,0
3,glmnet,0.6884210526315789,0.21638680186775477,0.9631805160278999,15,10,0
3,rf,0.5631578947368421,0.24550649631211105,0.33994043546523545,15,10,0
3,xgb,0.611578947368421,0.2425310979257254,0.4341265577806773,15,10,0
4,glmnet,0.6204453441295547,0.23519342247591848,0.6345069093275699,15,10,0
4,rf,0.5384615384615384,0.24839035678159513,0.34606066844374617,15,10,0
4,xgb,0.5718623481781376,0.24227748546183758,0.47202023439888735,15,10,0
5,glmnet,0.6203155818540433,0.23045724251471789,0.6941608947396121,15,10,0
5,rf,0.5591715976331361,0.2461460758152843,0.3386509372138372,15,10,0
5,xgb,0.5483234714003945,0.26302272936313603,0.09057105600263153,15,10,0
1,glmnet,0.5546558704453441,0.2610406215107639,0.20133893128759475,15,10,-5
1,rf,0.43724696356275305,0.24615062117946462,0.29658011080214397,15,10,-5
1,xgb,0.5384615384615384,0.26521111381242746,0.16000860535218764,15,10,-5
2,glmnet,0.6299376299376299,0.22470935317405138,0.9100679081205607,15,10,-5
2,rf,0.4490644490644491,0.2508633627141855,0.24195092336520724,15,10,-5
2,xgb,0.5748440748440748,0.24349351934968205,0.4329237799019434,15,10,-5
3,glmnet,0.6796796796796797,0.22074491944983243,0.9037952607035252,15,10,-5
3,rf,0.5885885885885885,0.2412438003863882,0.5208899676659736,15,10,-5
3,xgb,0.6196196196196196,0.24111069262901808,0.5013349322840497,15,10,-5
4,glmnet,0.7226720647773279,0.20913810129991184,1.2364374935904328,15,10,-5
4,rf,0.6012145748987854,0.23715628155396415,0.5483243098337387,15,10,-5
4,xgb,0.6244939271255061,0.23203025803246502,0.6293131255608548,15,10,-5
5,glmnet,0.638663967611336,0.23514016183689765,0.5740279189240698,15,10,-5
5,rf,0.43016194331983804,0.24640682055519483,0.40221210225050674,15,10,-5
5,xgb,0.6022267206477733,0.24257743850998975,0.49944889646778884,15,10,-5
1,glmnet,0.5267094017094017,0.25540648014618605,0.11472492914883259,15,10,-7
1,rf,0.45833333333333337,0.2792005243653752,-0.22834758007821482,15,10,-7
1,xgb,0.530982905982906,0.2802312588341451,-0.10628922269904138,15,10,-7
2,glmnet,0.6291666666666667,0.22398099487393802,0.7402146704067958,15,10,-7
2,rf,0.5364583333333334,0.24967803320407853,0.17602365106645532,15,10,-7
2,xgb,0.45625,0.25436527002831083,0.1264887053919561,15,10,-7
3,glmnet,0.6854166666666667,0.2140859440992624,0.8078542516631476,15,10,-7
3,rf,0.6197916666666666,0.22720777287050703,0.7265580286617054,15,10,-7
3,xgb,0.6177083333333333,0.22754114409745976,0.6919938438796308,15,10,-7
4,glmnet,0.6979166666666666,0.21210721511288894,1.0717652776287534,15,10,-7
4,rf,0.5791666666666667,0.24253076977938895,0.21474987754400704,15,10,-7
4,xgb,0.5572916666666666,0.24876783394510438,0.210671063755467,15,10,-7
5,glmnet,0.5052083333333334,0.2640027286478495,0.10130793456462257,15,10,-7
5,rf,0.5041666666666667,0.24544187207249257,0.10703703575112451,15,10,-7
5,xgb,0.509375,0.26277597128720537,-0.02965129534628659,15,10,-7
1,glmnet,0.5791805094130675,0.21990056275965406,0.38409511133021135,15,10,-10
1,rf,0.5049833887043189,0.2424669079469931,-0.03577348273127499,15,10,-10
1,xgb,0.5149501661129567,0.2378285163166079,0.0977051351625668,15,10,-10
2,glmnet,0.7056818181818182,0.18799629817202843,1.5113475430309695,15,10,-10
2,rf,0.5818181818181818,0.21465348091891462,0.5001054543873303,15,10,-10
2,xgb,0.5477272727272727,0.22355605962585517,0.24482477650415502,15,10,-10
3,glmnet,0.5692137320044297,0.21602776662776338,0.7898318837979776,15,10,-10
3,rf,0.5769656699889257,0.22429077291511962,0.30388965167731935,15,10,-10
3,xgb,0.5825027685492802,0.2220794559062993,0.43180357037093575,15,10,-10
4,glmnet,0.5581395348837209,0.2283159261518858,0.1735379606233799,15,10,-10
4,rf,0.5005537098560354,0.2355300532803685,0.06964946971104345,15,10,-10
4,xgb,0.5802879291251384,0.2184945575591164,0.4169503021627163,15,10,-10
5,glmnet,0.4965116279069767,0.22690841853698812,0.09357831745190828,15,10,-10
5,rf,0.5604651162790698,0.22177511504528508,0.20074630799631746,15,10,-10
5,xgb,0.5790697674418605,0.21771795127389393,0.3216393586325094,15,10,-10
